dx,dy,dz
0.136067,-0.036634,-0.990022
-0.247189,0.255347,-0.934717
0.149034,-0.896693,-0.416810
-0.231708,-0.489058,-0.840912
-0.734843,0.391920,-0.553538
-0.255212,-0.146283,-0.955755
0.314255,0.233727,-0.920117
-0.076744,-0.570093,-0.817988
0.261435,-0.156314,-0.952480
-0.178590,0.229171,-0.956863
-0.207067,0.391657,-0.896509
0.972363,0.108105,-0.206939
0.099061,-0.062575,-0.993112
-0.573553,0.305900,-0.759909
0.035009,0.299130,-0.953570
0.337030,-0.649904,-0.681202
0.019089,-0.353060,-0.935406
0.061375,0.178316,-0.982057
0.210790,0.509756,-0.834096
-0.015748,0.030453,-0.999412
0.012084,-0.642459,-0.766225
-0.009057,-0.655178,-0.755421
0.197126,0.923302,-0.329628
0.070250,0.422971,-0.903416
0.191926,-0.074682,-0.978564
0.840671,-0.042391,-0.539885
0.486516,0.087466,-0.869282
-0.002916,0.000241,-0.999996
-0.168629,-0.414498,-0.894291
0.177563,-0.213972,-0.960566
-0.061723,-0.077962,-0.995044
-0.319875,-0.054364,-0.945899
-0.008785,0.025981,-0.999624
-0.088445,0.327880,-0.940570
0.750489,0.179583,-0.636015
-0.092281,-0.034153,-0.995147
0.556157,0.701057,-0.446327
-0.160560,-0.426428,-0.890157
0.785264,0.585504,-0.201359
-0.180686,-0.163099,-0.969923
-0.906630,-0.146244,-0.395771
0.465062,-0.619542,-0.632364
0.820511,0.527977,-0.219095
0.462224,-0.187621,-0.866688
0.044678,-0.309137,-0.949968
-0.142038,0.069649,-0.987408
-0.413571,0.083978,-0.906591
-0.122592,-0.924730,-0.360341
0.178059,-0.235825,-0.955344
0.050833,-0.236113,-0.970395
0.289665,-0.656091,-0.696878
0.073154,-0.535191,-0.841557
-0.256750,-0.524524,-0.811760
0.071037,0.274013,-0.959099
-0.066118,-0.193214,-0.978926
0.279252,0.413795,-0.866483
-0.579211,-0.717484,-0.386950
0.005344,0.013318,-0.999897
-0.402760,0.566375,-0.719029
-0.964893,0.009969,-0.262454
0.173350,-0.035223,-0.984230
0.137267,0.176307,-0.974717
0.150838,-0.237606,-0.959579
0.268521,-0.481099,-0.834530
0.103477,0.929938,-0.352858
-0.492767,-0.053167,-0.868535
0.584032,0.419306,-0.695046
-0.239355,0.666488,-0.706047
-0.553849,-0.777697,-0.297387
-0.237159,0.102048,-0.966096
-0.115717,0.004528,-0.993272
-0.143161,0.128722,-0.981293
0.585476,-0.338232,-0.736762
-0.355227,0.389210,-0.849900
-0.561437,-0.405336,-0.721451
-0.643048,0.401991,-0.651837
0.595291,-0.207724,-0.776196
-0.139968,-0.602951,-0.785404
-0.262309,-0.319006,-0.910730
-0.134963,0.065873,-0.988659
-0.558037,-0.190754,-0.807594
-0.084758,-0.942494,-0.323297
-0.106810,-0.144468,-0.983728
-0.056719,0.109155,-0.992405
-0.640857,0.692475,-0.331330
-0.053774,-0.230043,-0.971694
0.073911,0.275238,-0.958531
-0.093007,0.052989,-0.994254
0.215915,-0.237812,-0.947009
0.603892,0.289542,-0.742617
0.671850,-0.061292,-0.738147
0.179253,-0.106714,-0.977998
0.364987,0.426125,-0.827769
-0.059537,-0.906859,-0.417207
0.009527,0.017748,-0.999797
-0.308296,0.214109,-0.926882
0.348837,0.602746,-0.717642
0.233010,-0.314708,-0.920144
0.611791,-0.759584,-0.220779
-0.896611,-0.058231,-0.438974
-0.009044,0.571907,-0.820269
0.008195,0.342299,-0.939555
-0.197285,0.796446,-0.571622
-0.320123,0.357661,-0.877268
-0.633235,-0.378372,-0.675165
-0.525834,0.009925,-0.850529
-0.756424,0.280530,-0.590868
0.030444,0.297506,-0.954235
0.118802,-0.695062,-0.709066
-0.751707,0.547783,-0.367245
-0.161887,-0.686320,-0.709054
-0.272065,-0.884640,-0.378672
0.782680,0.397770,-0.478738
-0.660762,-0.265440,-0.702093
-0.007667,0.023357,-0.999698
0.095308,0.810727,-0.577614
0.863495,-0.395524,-0.312949
0.125533,-0.046804,-0.990985
-0.005907,0.035673,-0.999346
-0.763746,0.549850,-0.338167
0.422767,0.053398,-0.904664
0.229381,-0.211180,-0.950151
-0.157699,0.854280,-0.495315
0.661163,-0.428129,-0.616092
-0.318782,0.268444,-0.909019
0.793017,-0.338135,-0.506743
-0.299683,0.856010,-0.421233
0.003386,0.042046,-0.999110
0.017813,-0.098574,-0.994970
0.649506,0.730207,-0.211991
-0.711502,-0.477368,-0.515640
0.702943,0.569568,-0.425985
0.266684,0.086119,-0.959929
-0.589706,0.414984,-0.692846
-0.430066,-0.480241,-0.764468
0.637163,0.506352,-0.581061
0.627126,-0.760737,-0.167307
0.050907,0.978028,-0.202163
-0.283822,0.069702,-0.956340
0.867775,-0.393096,-0.304043
-0.260236,-0.063045,-0.963485
-0.190529,0.515002,-0.835746
0.726949,-0.615559,-0.304356
0.068196,-0.549584,-0.832650
0.061460,0.095946,-0.993487
0.439338,-0.612302,-0.657319
0.287764,0.148323,-0.946146
0.311222,0.652069,-0.691336
-0.025629,0.222457,-0.974606
-0.647986,0.690261,-0.321953
-0.842617,-0.173148,-0.509918
-0.327634,-0.114432,-0.937849
0.330167,-0.328670,-0.884854
-0.314387,-0.102309,-0.943766
-0.079751,0.613978,-0.785284
0.854124,-0.496183,-0.155806
0.600675,0.621073,-0.503445
-0.055278,-0.865593,-0.497688
0.590825,0.789411,-0.166599
-0.303287,0.396772,-0.866365
-0.405413,-0.186630,-0.894880
0.022622,0.044966,-0.998732
0.773327,0.167960,-0.611355
-0.227671,-0.518319,-0.824325
-0.148402,-0.017971,-0.988764
0.087534,0.579044,-0.810584
0.859438,0.146944,-0.489667
0.147570,0.028478,-0.988642
0.491644,0.329813,-0.805922
-0.014687,0.073406,-0.997194
0.185209,0.405946,-0.894933
0.359772,0.578455,-0.732089
0.475022,-0.131172,-0.870142
0.895574,0.001146,-0.444911
-0.644267,0.423087,-0.637116
-0.140169,0.251930,-0.957541
-0.184538,-0.668766,-0.720207
0.593013,-0.423729,-0.684682
0.454834,0.603484,-0.654930
0.517646,0.352508,-0.779603
0.448437,-0.801133,-0.396347
-0.291304,0.659607,-0.692864
0.020865,-0.048931,-0.998584
-0.355473,-0.196368,-0.913826
0.631726,-0.383980,-0.673411
0.088633,0.948775,-0.303265
-0.383760,0.202439,-0.900970
-0.622274,0.143159,-0.769598
0.548052,0.539450,-0.639244
-0.342287,-0.202218,-0.917577
0.171502,-0.039410,-0.984395
-0.455065,-0.054152,-0.888810
0.017245,-0.349420,-0.936808
-0.086147,0.071559,-0.993709
-0.048970,-0.444871,-0.894255
0.188463,0.393178,-0.899940
0.088995,0.061638,-0.994123
0.338080,0.478364,-0.810475
0.067933,0.117018,-0.990804
-0.310558,-0.133373,-0.941151
0.700057,0.422658,-0.575569
-0.572392,0.765029,-0.295125
-0.323720,0.209967,-0.922561
-0.165997,0.389276,-0.906040
0.135840,-0.159898,-0.977742
0.299256,-0.261840,-0.917543
0.805343,0.420267,-0.418089
-0.060329,-0.171810,-0.983281
0.616562,-0.058513,-0.785129
0.002523,0.000001,-0.999997
-0.137620,-0.508129,-0.850215
0.097073,-0.518240,-0.849709
0.608532,0.103524,-0.786747
0.009218,0.006815,-0.999934
0.060997,-0.053998,-0.996676
-0.823097,0.300321,-0.481993
0.124765,0.982015,-0.141701
-0.058516,-0.284475,-0.956896
-0.500837,-0.454210,-0.736788
0.960453,-0.219469,-0.171359
-0.036187,-0.962148,-0.270114
-0.698085,0.656515,-0.285772
-0.425508,-0.191477,-0.884466
0.283998,0.394106,-0.874086
-0.499165,0.388739,-0.774414
0.239383,-0.088307,-0.966901
-0.260757,0.237342,-0.935775
-0.714696,-0.280720,-0.640629
-0.527873,0.469343,-0.707861
0.016989,-0.104707,-0.994358
-0.759571,-0.532495,-0.373500
0.171263,-0.183601,-0.967967
0.520731,-0.247738,-0.816985
-0.137798,-0.479759,-0.866512
0.379745,-0.342388,-0.859397
-0.760257,-0.155159,-0.630820
-0.043232,0.019783,-0.998869
0.291034,-0.053863,-0.955195
0.408154,0.683175,-0.605543
-0.274567,-0.938267,-0.210401
-0.010518,-0.835575,-0.549275
0.496114,-0.300337,-0.814659
0.041546,0.092954,-0.994803
-0.437531,0.532718,-0.724416
-0.470969,0.262705,-0.842125
0.101396,0.018150,-0.994681
-0.188744,-0.305495,-0.933300
0.252896,0.034258,-0.966887
0.956925,0.059680,-0.284134
0.074026,-0.052515,-0.995873
-0.615783,0.352998,-0.704417
0.667980,-0.129703,-0.732789
0.497034,-0.332909,-0.801330
0.133239,0.195135,-0.971684
-0.131198,-0.974047,-0.184443
-0.323125,-0.286903,-0.901819
-0.020073,0.501474,-0.864940
0.682431,0.177482,-0.709076
0.120610,-0.520842,-0.845090
0.014723,-0.509482,-0.860356
0.047253,0.070820,-0.996369
0.483010,0.081919,-0.871774
0.244723,0.336855,-0.909197
0.013896,0.686772,-0.726740
-0.320809,-0.367990,-0.872734
0.311387,0.923245,-0.225071
0.297152,0.619561,-0.726529
-0.101316,0.244827,-0.964259
0.277574,-0.108619,-0.954544
-0.384845,-0.006080,-0.922961
-0.552927,-0.125075,-0.823789
-0.421568,-0.554911,-0.717184
-0.073366,-0.592422,-0.802281
-0.272494,-0.216878,-0.937396
0.214047,0.265400,-0.940078
-0.532207,-0.768035,-0.356199
-0.484945,-0.676087,-0.554738
-0.025145,-0.012353,-0.999608
0.503675,0.733772,-0.455951
0.785608,0.163900,-0.596621
-0.168269,0.345897,-0.923061
-0.011427,0.003264,-0.999929
0.987479,-0.091458,-0.128535
-0.353925,-0.621681,-0.698749
-0.668397,0.610460,-0.424952
0.743906,-0.578362,-0.334816
-0.502908,0.194482,-0.842176
0.749767,-0.456631,-0.478893
-0.027405,0.746173,-0.665188
0.853894,-0.238477,-0.462595
-0.024405,0.305171,-0.951985
0.126665,-0.159329,-0.979066
0.131855,-0.576782,-0.806187
0.683990,-0.136992,-0.716513
0.387120,-0.570456,-0.724374
0.065730,0.278526,-0.958177
-0.139749,0.773716,-0.617927
-0.662157,-0.147377,-0.734730
0.045183,-0.111663,-0.992718
-0.108818,-0.637619,-0.762628
0.048132,-0.083380,-0.995355
0.421777,-0.856436,-0.297695
0.442630,0.005019,-0.896691
0.684881,-0.384553,-0.618916
0.456884,0.083639,-0.885585
-0.662338,-0.188606,-0.725077
-0.103642,-0.223975,-0.969068
0.033762,0.027282,-0.999057
-0.065750,0.222753,-0.972655
0.540541,-0.479743,-0.691131
0.883498,0.413843,-0.219465
0.019556,-0.451963,-0.891822
-0.027166,0.899282,-0.436525
-0.557862,0.529712,-0.638901
0.102417,-0.414652,-0.904198
-0.462426,0.331399,-0.822397
-0.024587,0.041145,-0.998851
-0.009358,0.035555,-0.999324
0.040568,0.069546,-0.996754
0.229298,-0.001879,-0.973355
0.506527,-0.152763,-0.848584
-0.448066,0.592164,-0.669760
-0.062216,-0.209499,-0.975828
-0.030559,0.864952,-0.500924
0.337348,-0.631416,-0.698219
0.158319,-0.400134,-0.902678
0.497050,-0.306600,-0.811750
-0.789812,0.584955,-0.184460
0.977450,0.164746,-0.132099
0.033853,-0.206951,-0.977765
0.924935,0.125550,-0.358794
-0.295184,0.920640,-0.255515
-0.250340,0.453161,-0.855555
0.000942,0.132468,-0.991187
-0.232681,-0.950962,-0.203793
0.234527,-0.080367,-0.968782
-0.081638,-0.970283,-0.227785
-0.406356,-0.655082,-0.636979
-0.692566,-0.536626,-0.482063
-0.609116,0.543368,-0.577693
0.284233,0.048501,-0.957528
-0.702944,-0.148357,-0.695600
-0.003757,-0.007887,-0.999962
-0.257967,-0.600632,-0.756766
-0.661869,0.613365,-0.430945
0.551072,-0.721021,-0.420058
-0.581098,0.421919,-0.695924
0.167016,-0.067221,-0.983660
0.385786,0.052606,-0.921087
0.090264,0.434574,-0.896102
-0.132460,-0.024976,-0.990874
-0.011622,-0.380252,-0.924810
0.526541,0.372885,-0.764011
-0.310292,0.282046,-0.907838
0.008473,-0.372532,-0.927981
-0.292963,-0.303743,-0.906594
0.513378,0.047970,-0.856821
-0.165471,-0.103131,-0.980807
-0.512404,0.284873,-0.810117
-0.046221,0.264881,-0.963173
-0.450863,0.566980,-0.689388
-0.075233,0.005499,-0.997151
-0.828632,-0.174389,-0.531937
0.050505,0.505622,-0.861276
-0.546896,-0.286419,-0.786682
-0.052228,-0.041897,-0.997756
-0.176108,-0.484011,-0.857158
0.835748,-0.338280,-0.432542
0.196911,-0.825232,-0.529357
-0.227500,-0.896270,-0.380716
-0.535209,-0.287753,-0.794197
0.465262,0.479750,-0.743889
0.791066,0.321119,-0.520670
-0.410498,0.051064,-0.910431
-0.061123,-0.942189,-0.329461
-0.665798,-0.156121,-0.729616
0.217811,-0.592189,-0.775803
0.334351,0.217674,-0.916966
0.122492,0.674197,-0.728323
0.949038,-0.258932,-0.179670
0.455707,-0.680791,-0.573459
0.562876,-0.141397,-0.814357
-0.338963,0.333876,-0.879563
-0.553520,-0.178412,-0.813502
0.435068,0.018941,-0.900198
0.790810,-0.296755,-0.535310
0.231901,0.395666,-0.888634
0.923023,0.152800,-0.353102
-0.866366,-0.430022,-0.253951
-0.278719,0.414150,-0.866484
-0.008224,0.189147,-0.981914
0.007255,-0.101721,-0.994786
-0.802826,0.080294,-0.590781
-0.248347,0.051967,-0.967276
0.566438,0.500935,-0.654379
-0.134723,-0.798755,-0.586379
-0.173324,0.295755,-0.939408
-0.983535,-0.033975,-0.177496
0.641365,0.663500,-0.385252
0.377938,-0.378523,-0.844916
-0.556846,0.125607,-0.821064
0.038646,0.060113,-0.997443
0.278797,0.081066,-0.956922
0.250051,-0.693332,-0.675845
-0.033900,-0.818076,-0.574110
-0.860233,0.341719,-0.378453
-0.104682,-0.849851,-0.516522
-0.253054,-0.187699,-0.949069
-0.673386,-0.232824,-0.701672
0.092223,0.413399,-0.905868
0.239602,0.481096,-0.843290
-0.346615,0.448118,-0.824044
0.752129,0.496277,-0.433603
0.173545,0.051243,-0.983492
0.436323,-0.397648,-0.807154
-0.468469,0.159336,-0.868993
-0.148268,0.498054,-0.854376
-0.487551,0.373381,-0.789227
-0.004044,0.164095,-0.986436
-0.603041,0.756569,-0.252873
0.265598,-0.703351,-0.659359
0.791050,-0.592203,-0.153416
0.675388,0.039727,-0.736392
0.322128,0.453591,-0.830956
-0.008329,0.032172,-0.999448
0.070452,0.111772,-0.991233
-0.817427,0.386424,-0.427189
0.354529,0.668830,-0.653434
-0.589874,-0.001132,-0.807494
-0.097038,-0.047262,-0.994158
0.087204,-0.014262,-0.996088
0.094916,0.470786,-0.877127
-0.415902,0.084715,-0.905455
0.412256,-0.018965,-0.910871
-0.056165,0.016414,-0.998287
0.555938,-0.787931,-0.264760
0.033978,-0.374107,-0.926763
0.575422,0.524019,-0.627928
0.108193,0.570093,-0.814425
0.081318,0.197832,-0.976857
-0.329968,0.576941,-0.747168
-0.364818,0.856208,-0.365809
0.308283,-0.220564,-0.925372
0.276868,-0.266332,-0.923261
-0.684897,-0.140023,-0.715060
-0.297989,0.723345,-0.622877
0.055216,0.145907,-0.987756
-0.803192,0.322599,-0.500812
-0.839133,0.186693,-0.510884
-0.479792,0.799835,-0.360644
-0.390792,-0.720129,-0.573320
0.281196,-0.702819,-0.653433
-0.008965,-0.180289,-0.983573
0.005884,-0.112605,-0.993622
-0.358282,0.642526,-0.677344
-0.584604,0.085901,-0.806759
-0.001792,0.032129,-0.999482
-0.807323,-0.324107,-0.493136
0.216370,0.226357,-0.949709
0.063144,-0.015049,-0.997891
0.691942,-0.483608,-0.536041
0.752208,-0.410554,-0.515392
0.206392,-0.843093,-0.496584
0.748016,0.342372,-0.568554
0.021098,0.091946,-0.995540
0.499420,-0.836057,-0.227129
0.286625,-0.675904,-0.678969
-0.149078,0.970970,-0.187063
-0.473954,-0.288884,-0.831813
-0.475804,-0.815052,-0.330606
-0.075880,0.013606,-0.997024
-0.938756,0.026673,-0.343548
0.510258,-0.228841,-0.829017
0.309100,-0.061620,-0.949031
-0.322270,-0.534459,-0.781342
0.002099,-0.797367,-0.603491
0.031856,0.049775,-0.998252
0.806914,0.481686,-0.341862
-0.779622,-0.074785,-0.621769
0.005784,0.022987,-0.999719
-0.008133,0.005876,-0.999950
-0.572621,0.132715,-0.809007
-0.577863,-0.408434,-0.706581
-0.422111,-0.121937,-0.898306
-0.229754,-0.243296,-0.942348
-0.126688,-0.085076,-0.988288
0.770643,-0.487855,-0.410008
-0.360826,-0.516427,-0.776600
-0.600353,0.591497,-0.538245
0.218234,-0.390396,-0.894408
-0.218424,-0.119711,-0.968484
0.038862,0.006319,-0.999225
-0.160065,-0.469185,-0.868473
-0.464131,0.827104,-0.316988
-0.028866,0.011161,-0.999521
-0.329485,0.411226,-0.849902
0.317000,-0.444279,-0.837930
0.793853,0.507773,-0.334609
0.406515,-0.334522,-0.850201
0.129331,0.647701,-0.750838
0.195262,-0.697810,-0.689155
0.878945,-0.097867,-0.466774
0.274925,0.473771,-0.836635
0.492959,-0.143656,-0.858111
-0.106545,-0.433155,-0.895000
0.477560,-0.850146,-0.221786
-0.349410,-0.300657,-0.887422
-0.160279,-0.936232,-0.312700
0.154847,0.406125,-0.900603
-0.761023,-0.591190,-0.267094
-0.743540,0.467166,-0.478439
-0.034555,-0.478260,-0.877538
0.650355,0.488763,-0.581506
-0.208287,0.269097,-0.940321
0.510371,0.053778,-0.858271
0.366940,0.698528,-0.614340
-0.513246,0.316649,-0.797692
0.734772,-0.360526,-0.574570
0.577608,0.676637,-0.456652
0.347359,-0.098338,-0.932562
-0.008183,-0.021916,-0.999726
0.563302,-0.105188,-0.819528
0.282649,-0.719572,-0.634291
-0.444211,-0.723380,-0.528581
0.064147,0.438016,-0.896675
-0.355858,0.369369,-0.858447
0.016058,0.206813,-0.978249
0.206379,-0.037070,-0.977770
-0.018062,-0.969592,-0.244061
0.006761,0.210400,-0.977592
0.232694,-0.868065,-0.438539
-0.138778,0.896825,-0.420055
-0.807469,-0.237923,-0.539802
-0.441071,-0.685943,-0.578738
0.709231,0.340951,-0.617044
-0.476017,-0.235606,-0.847288
-0.506962,-0.386455,-0.770481
-0.000384,-0.000675,-1.000000
-0.322462,0.351648,-0.878841
0.563908,-0.355899,-0.745213
-0.387041,0.235921,-0.891370
-0.361329,0.600533,-0.713304
0.317891,0.419734,-0.850158
0.357236,0.559246,-0.748082
0.012475,0.035597,-0.999288
0.217353,-0.847402,-0.484426
-0.168495,0.187312,-0.967742
0.478291,-0.094807,-0.873069
-0.041147,0.044037,-0.998182
0.905801,0.346925,-0.243244
0.497913,-0.066572,-0.864668
0.307719,0.188615,-0.932595
-0.232455,0.865330,-0.444037
0.035864,-0.632017,-0.774124
-0.014823,0.859358,-0.511159
-0.028205,-0.108723,-0.993672
0.288390,-0.273964,-0.917483
-0.672610,0.456873,-0.582119
-0.455463,-0.555350,-0.695802
-0.594055,-0.379001,-0.709547
0.724439,-0.261206,-0.637934
-0.659818,-0.136980,-0.738835
0.971969,0.012724,-0.234765
-0.833971,-0.336677,-0.437197
0.651700,-0.245897,-0.717511
0.140884,-0.458928,-0.877232
-0.059818,-0.327761,-0.942865
-0.080749,-0.007657,-0.996705
0.349416,0.520997,-0.778763
-0.679299,0.329160,-0.655901
0.161364,0.177804,-0.970746
0.013741,0.004976,-0.999893
0.587411,-0.449294,-0.673115
0.115451,0.341729,-0.932680
-0.478788,-0.482107,-0.733713
-0.277954,-0.712982,-0.643738
0.897487,-0.301877,-0.321539
0.665256,0.262122,-0.699090
0.789239,-0.036784,-0.612984
-0.252095,0.281584,-0.925829
-0.381082,0.786295,-0.486330
0.412760,0.132040,-0.901218
0.066933,0.116613,-0.990919
-0.088078,-0.244097,-0.965743
0.739701,-0.469764,-0.481834
0.078926,-0.023991,-0.996592
0.760903,0.364074,-0.537100
-0.263959,0.870371,-0.415668
-0.385599,-0.289130,-0.876195
0.361170,0.583816,-0.727128
-0.011412,-0.014997,-0.999822
0.063103,-0.007067,-0.997982
0.123304,0.357944,-0.925566
0.250233,0.417401,-0.873590
-0.018724,0.030265,-0.999367
0.410305,-0.316305,-0.855337
-0.142931,-0.112218,-0.983350
0.196900,-0.326131,-0.924591
0.287925,0.684063,-0.670192
-0.742274,0.027573,-0.669529
0.648173,0.282133,-0.707299
-0.232872,-0.372661,-0.898273
0.358917,-0.149363,-0.921341
-0.186213,0.081840,-0.979095
-0.952848,0.225549,-0.202998
-0.337119,-0.728727,-0.596077
0.033478,0.069419,-0.997026
0.700832,-0.477962,-0.529516
-0.720630,-0.087976,-0.687715
-0.175189,0.850468,-0.495997
0.107544,0.710488,-0.695443
-0.905662,-0.131519,-0.403088
-0.238675,-0.094078,-0.966532
-0.000329,-0.791363,-0.611346
-0.363381,-0.898434,-0.246515
-0.589042,0.337853,-0.734088
-0.865236,-0.410863,-0.287332
0.082136,0.365221,-0.927290
-0.944121,0.099383,-0.314259
0.328649,-0.015413,-0.944326
-0.377874,0.150316,-0.913574
-0.176165,0.524743,-0.832833
-0.696980,0.193577,-0.690469
0.150803,0.169685,-0.973892
0.321575,-0.359431,-0.876013
-0.895310,-0.131657,-0.425542
0.358978,0.266747,-0.894417
0.102930,-0.099188,-0.989731
0.716461,0.555555,-0.421950
-0.402078,0.310709,-0.861274
0.180372,0.268195,-0.946328
0.068032,0.255894,-0.964308
0.062070,0.564902,-0.822820
-0.550559,0.255650,-0.794688
0.735589,0.514843,-0.440278
0.185348,0.002059,-0.982671
0.045415,-0.254098,-0.966111
-0.694742,-0.216823,-0.685799
0.747635,-0.349281,-0.564839
0.992441,-0.030844,-0.118786
0.548296,0.219631,-0.806929
-0.202455,0.885606,-0.417988
0.276761,0.161949,-0.947194
-0.440113,-0.858796,-0.262241
-0.806638,0.130972,-0.576351
-0.598587,-0.141482,-0.788465
0.087409,-0.022263,-0.995924
0.188613,-0.059027,-0.980276
0.109914,0.008063,-0.993908
-0.624750,0.229360,-0.746379
0.197965,-0.015929,-0.980080
-0.473109,0.464973,-0.748310
-0.589569,-0.089108,-0.802788
-0.311694,-0.783946,-0.536914
-0.396732,0.668271,-0.629299
0.429565,-0.365036,-0.825968
0.335980,0.171122,-0.926194
0.476307,0.444595,-0.758595
0.585755,-0.467513,-0.662060
-0.315773,-0.229815,-0.920583
-0.627139,0.316087,-0.711889
0.816632,-0.520084,-0.250249
0.393972,0.095785,-0.914118
0.202861,-0.397378,-0.894952
-0.046677,0.764357,-0.643102
-0.887628,-0.431134,-0.161989
0.207419,-0.854462,-0.476311
0.532494,0.232217,-0.813956
-0.731651,-0.562186,-0.385531
-0.107245,-0.273868,-0.955769
0.043085,0.065277,-0.996937
-0.081484,0.881718,-0.464686
-0.393701,-0.053588,-0.917675
-0.188381,0.535573,-0.823210
-0.254624,-0.944482,-0.207653
0.669303,0.725739,-0.159173
0.385462,-0.311512,-0.868550
0.340846,0.222583,-0.913390
0.471510,0.829923,-0.298171
0.462399,0.818435,-0.341102
0.682056,-0.237945,-0.691507
-0.719275,0.415188,-0.557012
0.117656,0.924450,-0.362697
0.511502,-0.402318,-0.759279
0.968784,0.050947,-0.242613
-0.227617,0.392069,-0.891332
-0.759009,0.395544,-0.517156
-0.088469,-0.613640,-0.784614
0.663450,0.657674,-0.356790
-0.261270,0.287795,-0.921364
0.092660,-0.324756,-0.941248
0.115312,-0.021170,-0.993104
0.882034,0.355889,-0.308803
0.067255,-0.387436,-0.919440
0.295011,0.025906,-0.955143
0.756583,-0.364645,-0.542785
0.110483,-0.465574,-0.878086
0.225049,0.330017,-0.916756
0.165788,-0.501075,-0.849375
-0.034306,0.192277,-0.980741
0.083701,0.232028,-0.969101
-0.063303,0.713676,-0.697610
0.562426,-0.441481,-0.699122
-0.029278,0.175736,-0.984002
0.141246,-0.590751,-0.794395
-0.128247,-0.232118,-0.964196
-0.618480,0.697701,-0.361519
0.363790,-0.330281,-0.870960
-0.115701,-0.623631,-0.773109
0.081216,0.167334,-0.982549
0.202023,-0.567291,-0.798353
0.001843,0.005185,-0.999985
0.867767,-0.472974,-0.152567
0.105085,-0.127907,-0.986203
-0.013320,-0.020654,-0.999698
0.191123,-0.953223,-0.234173
0.611988,-0.059074,-0.788658
-0.019934,0.012558,-0.999722
-0.284477,-0.097932,-0.953668
-0.157568,-0.582305,-0.797554
-0.806545,-0.131887,-0.576273
0.178962,0.124969,-0.975887
-0.122899,0.299781,-0.946059
0.910369,0.301685,-0.283222
0.350576,0.187732,-0.917526
-0.780680,0.390712,-0.487732
0.056000,0.081588,-0.995092
0.096131,-0.003468,-0.995363
-0.208074,0.353502,-0.911999
-0.371949,0.390760,-0.841998
0.190910,0.752291,-0.630564
0.070744,0.203041,-0.976611
-0.135255,-0.222285,-0.965554
0.148056,0.624641,-0.766749
0.003579,-0.042744,-0.999080
-0.929791,0.084652,-0.358223
0.183083,0.732216,-0.656003
0.298707,-0.176085,-0.937960
-0.112506,0.848252,-0.517504
-0.891892,-0.250298,-0.376669
-0.487491,0.817194,-0.307483
-0.058240,-0.659938,-0.749059
0.615552,0.510441,-0.600455
-0.125894,-0.169882,-0.977390
0.224131,0.102477,-0.969156
0.444298,-0.659104,-0.606779
0.169153,-0.139253,-0.975703
0.115773,0.626056,-0.771136
0.147714,0.954721,-0.258243
-0.023965,0.017324,-0.999563
-0.376138,-0.847548,-0.374410
0.547956,-0.224151,-0.805916
0.044430,0.059232,-0.997255
-0.305248,0.690086,-0.656205
-0.418298,0.426386,-0.802011
0.429964,-0.229238,-0.873259
-0.593998,0.420925,-0.685557
-0.365159,0.125125,-0.922498
-0.121553,0.011939,-0.992513
0.614684,-0.712461,-0.338470
-0.172598,0.308092,-0.935569
0.115135,-0.078389,-0.990252
0.129786,0.150084,-0.980117
0.255871,-0.636685,-0.727435
0.512940,-0.741083,-0.433231
-0.890482,-0.181937,-0.417063
0.094986,0.150588,-0.984023
0.358513,0.403750,-0.841697
-0.589081,0.101936,-0.801619
0.184163,0.011022,-0.982834
0.046055,-0.035392,-0.998312
-0.152488,0.793526,-0.589121
0.897591,-0.227331,-0.377691
0.142219,-0.014979,-0.989722
0.767145,0.257932,-0.587333
-0.800168,0.237066,-0.550937
-0.131938,-0.017256,-0.991108
0.425519,-0.528090,-0.734884
-0.679244,0.687101,-0.257913
-0.000843,-0.016465,-0.999864
0.793916,0.046368,-0.606257
0.074886,0.064597,-0.995098
0.727679,-0.399184,-0.557794
0.469406,0.536881,-0.701011
0.549504,0.280041,-0.787161
-0.799324,0.028819,-0.600209
-0.758477,-0.625609,-0.182552
0.279140,-0.025374,-0.959915
-0.436553,-0.075074,-0.896541
0.300900,-0.312958,-0.900842
-0.085882,-0.428443,-0.899478
0.158996,0.128727,-0.978851
-0.060518,0.144752,-0.987616
0.593889,-0.362863,-0.718071
-0.604285,-0.514224,-0.608616
-0.112822,-0.009600,-0.993569
0.590803,-0.019188,-0.806587
0.016985,0.054914,-0.998347
0.170014,-0.749522,-0.639775
0.159737,-0.504754,-0.848356
0.177538,-0.005016,-0.984101
0.167798,-0.761642,-0.625895
-0.182853,0.289225,-0.939635
-0.010018,-0.010395,-0.999896
0.577428,0.699148,-0.421626
0.423924,0.702108,-0.572130
0.502907,-0.252048,-0.826775
0.133791,0.071422,-0.988432
0.156395,0.089839,-0.983600
0.704322,0.060288,-0.707316
-0.087333,0.202887,-0.975300
-0.016859,-0.329215,-0.944104
-0.832985,-0.047363,-0.551265
0.402966,-0.206055,-0.891717
0.813329,-0.133636,-0.566248
-0.009382,0.231835,-0.972710
0.919380,-0.183792,-0.347793
0.455105,0.679173,-0.575850
-0.345134,-0.114949,-0.931488
-0.777899,-0.065309,-0.624986
-0.176736,0.107678,-0.978350
-0.073790,-0.042726,-0.996358
-0.082250,0.020170,-0.996408
-0.626103,-0.443052,-0.641638
