dx,dy,dz
-0.425118,-0.648546,-0.631397
0.845794,-0.240381,-0.476288
-0.526223,0.008642,-0.850302
0.095287,0.884854,-0.456020
0.441873,-0.522009,-0.729558
0.148511,0.952861,-0.264574
-0.612210,0.581785,-0.535467
-0.518990,-0.775759,-0.358954
0.707633,-0.644513,-0.289582
-0.418362,-0.626404,-0.657717
-0.432325,0.758315,-0.487907
-0.205176,-0.019359,-0.978534
0.529995,0.464708,-0.709332
0.027887,0.558765,-0.828857
-0.937459,-0.053238,-0.344000
-0.033434,0.412285,-0.910441
-0.307643,0.734832,-0.604464
0.740226,-0.089666,-0.666353
-0.603321,0.282298,-0.745863
0.902106,0.140544,-0.407985
-0.203287,-0.686103,-0.698525
-0.823668,0.050350,-0.564833
0.560463,-0.124709,-0.818736
-0.312070,0.653235,-0.689853
0.470641,0.874331,-0.118499
-0.333213,-0.063419,-0.940716
-0.004937,0.680245,-0.732968
0.865374,-0.268980,-0.422820
-0.502142,0.624258,-0.598461
-0.149315,0.931867,-0.330649
-0.936505,-0.183118,-0.299041
-0.366355,-0.675974,-0.639409
0.867512,-0.393886,-0.303771
0.634457,-0.628286,-0.450245
0.310397,-0.042697,-0.949648
0.205097,-0.401923,-0.892409
0.038742,-0.066690,-0.997021
0.167195,-0.638326,-0.751389
0.354184,-0.468312,-0.809468
-0.873169,-0.215061,-0.437407
0.650064,-0.102072,-0.752992
0.980955,0.015826,-0.193591
0.120523,0.536850,-0.835025
-0.027544,-0.109349,-0.993622
-0.767023,0.117088,-0.630846
0.653657,0.603861,-0.456163
-0.609395,-0.556667,-0.564588
-0.183705,0.487593,-0.853525
-0.467525,0.603959,-0.645487
0.916862,-0.099766,-0.386536
0.726162,0.157748,-0.669182
-0.005984,0.331505,-0.943434
0.099013,0.580884,-0.807942
-0.040892,-0.790105,-0.611607
0.295684,-0.629016,-0.718965
-0.906268,0.002280,-0.422696
0.165750,0.242689,-0.955839
-0.368628,0.224405,-0.902084
-0.025598,-0.754310,-0.656019
-0.948463,0.038321,-0.314561
0.715483,0.243935,-0.654660
0.321431,0.835178,-0.446273
0.799357,-0.205641,-0.564571
-0.078472,0.916781,-0.391606
0.009263,-0.245427,-0.969371
0.097731,0.653804,-0.750326
-0.286680,0.687857,-0.666834
-0.171388,-0.589659,-0.789258
0.235233,-0.805955,-0.543234
-0.782989,-0.220522,-0.581634
-0.114889,0.826299,-0.551390
-0.588741,0.183129,-0.787304
0.987873,-0.052633,-0.146069
-0.613147,0.282132,-0.737870
-0.776714,-0.424760,-0.465075
0.690630,0.122501,-0.712757
-0.739641,0.281227,-0.611427
0.567677,0.517114,-0.640575
-0.706241,0.196067,-0.680280
-0.928808,0.262477,-0.261575
-0.603001,-0.280000,-0.746987
0.225846,-0.921882,-0.314843
-0.793466,-0.348626,-0.498870
-0.368960,-0.547588,-0.751010
0.566966,0.659236,-0.493921
-0.716346,0.265496,-0.645259
0.471255,0.868930,-0.151262
-0.075012,0.762900,-0.642150
-0.424019,0.381430,-0.821412
-0.520577,0.352002,-0.777878
0.826723,0.344900,-0.444492
0.051064,-0.370704,-0.927346
-0.250809,0.004894,-0.968024
-0.840560,0.338963,-0.422567
-0.664641,0.252061,-0.703362
-0.503177,0.422973,-0.753596
-0.661900,0.474277,-0.580474
-0.383108,-0.287067,-0.877964
0.899176,-0.286276,-0.330950
-0.619702,-0.024955,-0.784441
0.182051,0.707573,-0.682787
-0.427024,-0.686106,-0.588990
-0.259747,-0.243206,-0.934549
0.839875,-0.062428,-0.539178
-0.268691,0.628975,-0.729517
0.855358,0.230943,-0.463712
0.025303,-0.515812,-0.856328
0.505904,-0.387138,-0.770834
-0.139689,-0.225694,-0.964131
-0.240123,-0.496111,-0.834395
-0.326927,-0.278151,-0.903189
-0.540833,-0.172783,-0.823193
-0.205249,0.948360,-0.241841
-0.006640,0.081746,-0.996631
-0.831033,0.367658,-0.417387
0.896917,0.287890,-0.335648
0.179320,0.915958,-0.358979
-0.589794,-0.484042,-0.646410
0.384629,0.149425,-0.910896
0.246102,0.534604,-0.808475
0.585731,0.418447,-0.694133
0.471576,-0.441602,-0.763285
0.735673,0.595305,-0.323105
-0.708258,-0.661296,-0.247100
0.255072,0.934725,-0.247441
0.486267,-0.838958,-0.244321
-0.324416,0.667556,-0.670166
0.323504,-0.861451,-0.391469
0.592818,0.671995,-0.443835
0.440989,-0.430773,-0.787378
0.312917,0.552801,-0.772330
0.188973,0.319950,-0.928397
0.322900,-0.290153,-0.900859
0.709994,0.478359,-0.516799
-0.552453,0.453624,-0.699300
-0.293000,0.903588,-0.312536
-0.033832,0.211306,-0.976834
-0.479314,0.399410,-0.781492
-0.547904,0.639517,-0.539277
0.216520,-0.458401,-0.861967
-0.409692,-0.188016,-0.892638
-0.562360,-0.562182,-0.606385
0.626462,0.667935,-0.401756
0.324628,0.114360,-0.938903
-0.531876,-0.049913,-0.845350
-0.591659,-0.270146,-0.759579
0.819470,0.266358,-0.507466
-0.024188,0.748477,-0.662719
0.193966,0.925595,-0.325040
-0.212419,0.941443,-0.261846
0.538221,0.537144,-0.649456
-0.539326,-0.578098,-0.612316
0.466350,0.026282,-0.884210
-0.236861,0.669852,-0.703702
-0.409918,0.658336,-0.631317
0.631746,0.755575,-0.173217
-0.406860,-0.449077,-0.795484
0.887944,-0.258023,-0.380761
0.687533,-0.061249,-0.723566
0.253052,-0.755815,-0.603910
-0.791270,0.002160,-0.611464
0.630703,0.765880,-0.125067
0.063504,0.646198,-0.760523
0.769085,0.374713,-0.517782
-0.187636,0.143987,-0.971628
0.440997,0.241409,-0.864432
0.461740,-0.824586,-0.326885
-0.603572,-0.686866,-0.404864
0.886834,-0.310526,-0.342196
-0.728054,-0.573270,-0.375898
0.156260,0.215107,-0.964008
-0.435210,0.693925,-0.573638
-0.103841,0.976067,-0.191077
-0.346292,0.721616,-0.599460
-0.469092,-0.129336,-0.873627
0.324193,-0.556849,-0.764734
-0.433421,-0.155471,-0.887680
-0.405388,0.298167,-0.864151
0.947190,-0.134363,-0.291166
-0.018715,0.736522,-0.676154
-0.334388,-0.010746,-0.942374
0.943587,-0.205689,-0.259491
0.553716,0.475680,-0.683467
0.485200,-0.695995,-0.529313
0.377221,0.853878,-0.358603
-0.442140,-0.336191,-0.831558
-0.961877,0.126631,-0.242400
0.147624,-0.324158,-0.934414
0.437487,-0.330825,-0.836158
0.330289,0.684565,-0.649831
0.285592,0.673733,-0.681558
-0.154028,-0.473732,-0.867095
0.573954,0.197613,-0.794686
0.953512,0.223800,-0.201811
-0.543024,0.395635,-0.740674
0.624449,0.014757,-0.780926
-0.815793,-0.101060,-0.569446
0.787597,0.116798,-0.605019
-0.320254,-0.849372,-0.419530
-0.214695,0.783132,-0.583618
-0.685527,-0.534637,-0.494182
0.735555,-0.334871,-0.588914
-0.370576,0.670192,-0.643053
-0.386009,-0.559840,-0.733196
-0.147956,-0.783216,-0.603888
-0.278935,-0.925614,-0.255799
0.668132,-0.515667,-0.536364
-0.473832,0.218828,-0.852993
-0.230431,-0.423579,-0.876061
-0.722084,-0.619485,-0.307949
0.074268,0.198338,-0.977316
-0.492602,0.516776,-0.700204
-0.382777,0.601039,-0.701594
-0.345067,0.053742,-0.937038
0.846582,-0.405604,-0.344652
-0.213680,0.820096,-0.530833
0.327422,-0.833374,-0.445289
-0.513097,-0.119854,-0.849921
0.506146,-0.257929,-0.822976
-0.185014,0.848099,-0.496485
-0.012081,-0.985909,-0.166845
0.785290,0.124617,-0.606457
0.469291,0.863234,-0.185991
-0.305502,-0.038716,-0.951404
-0.465024,0.310742,-0.828971
-0.252257,0.551637,-0.795024
0.444592,-0.481615,-0.755238
0.379441,-0.751291,-0.539987
0.356935,-0.736279,-0.574883
-0.632053,-0.020361,-0.774658
0.155592,0.462202,-0.873018
0.603617,-0.618516,-0.503075
-0.383892,0.526397,-0.758639
0.220699,-0.311556,-0.924243
-0.050879,0.800835,-0.596720
0.203092,-0.543542,-0.814442
-0.456676,-0.642850,-0.614973
-0.551408,0.087455,-0.829639
-0.320342,-0.055777,-0.945658
0.317195,-0.367842,-0.874117
0.160681,0.919955,-0.357582
-0.156029,0.879907,-0.448797
0.589147,0.663461,-0.461222
-0.767875,0.495606,-0.405885
0.541426,-0.749554,-0.380824
-0.372035,-0.032204,-0.927660
0.933086,0.338841,-0.120573
-0.626135,0.582040,-0.518830
-0.023388,-0.713677,-0.700084
-0.838598,-0.390829,-0.379482
-0.728246,-0.152795,-0.668066
0.327980,-0.492470,-0.806165
0.454552,0.081564,-0.886978
0.639047,-0.004599,-0.769154
0.097706,-0.219149,-0.970787
-0.328836,0.729336,-0.599946
0.284431,0.549879,-0.785323
-0.708591,0.013067,-0.705498
0.457007,0.351873,-0.816903
-0.459943,0.409608,-0.787829
0.599047,0.506753,-0.619955
0.645434,-0.278819,-0.711109
-0.017232,0.368350,-0.929527
-0.789083,0.094552,-0.606967
-0.026254,-0.609984,-0.791979
0.429811,-0.779870,-0.455044
0.680061,-0.583722,-0.443605
-0.572146,0.413437,-0.708321
-0.518627,-0.179146,-0.836022
0.304016,0.228818,-0.924779
-0.288794,-0.901698,-0.321773
-0.221764,0.039660,-0.974293
0.101166,0.030710,-0.994395
0.839806,0.299100,-0.453062
0.769924,-0.507195,-0.387259
0.438466,0.113971,-0.891492
0.071318,-0.565503,-0.821657
0.579138,-0.439905,-0.686354
-0.389867,0.764189,-0.513828
0.438302,0.216404,-0.872388
0.253538,0.613727,-0.747702
-0.587171,-0.272901,-0.762073
0.612460,0.629912,-0.477601
-0.406605,0.825490,-0.391458
0.752627,-0.004085,-0.658434
-0.891087,0.367566,-0.266195
-0.568640,-0.747537,-0.343273
0.140903,0.644198,-0.751768
0.837357,0.351230,-0.418891
0.664961,0.154900,-0.730638
-0.276216,-0.497356,-0.822400
0.250562,-0.436311,-0.864206
0.907093,0.356241,-0.224221
-0.295195,0.284365,-0.912138
0.323146,-0.026781,-0.945970
0.080047,0.204130,-0.975666
0.582005,-0.478898,-0.657211
-0.835000,-0.503432,-0.222106
-0.338256,-0.022867,-0.940776
-0.813718,0.263037,-0.518339
-0.135999,-0.023314,-0.990435
0.707149,0.487250,-0.512375
0.004144,-0.080571,-0.996740
-0.052722,-0.835139,-0.547507
0.034568,0.992858,-0.114180
0.127798,0.518575,-0.845427
-0.975402,-0.105021,-0.193810
0.414202,-0.764303,-0.494245
-0.536740,0.812767,-0.226542
0.843485,0.505586,-0.181428
-0.653916,-0.506831,-0.561708
0.455609,0.582504,-0.673134
0.376072,-0.426457,-0.822620
0.198792,-0.887470,-0.415786
0.831583,-0.061218,-0.552016
-0.621036,-0.711536,-0.328679
0.076084,-0.371071,-0.925482
-0.361668,0.727219,-0.583395
-0.499657,0.699505,-0.510917
-0.197895,0.615782,-0.762660
0.718406,0.386626,-0.578284
-0.975263,0.100087,-0.197090
0.095235,-0.598873,-0.795161
-0.649443,-0.070038,-0.757178
0.051100,-0.487693,-0.871518
0.613020,0.717355,-0.331071
0.762261,0.601988,-0.237843
-0.311324,0.091090,-0.945928
-0.237270,-0.022992,-0.971172
-0.704866,0.014811,-0.709186
-0.414197,0.283530,-0.864900
0.642766,0.176256,-0.745510
-0.408487,-0.741670,-0.532037
-0.641972,0.417257,-0.643248
0.534806,-0.148734,-0.831781
-0.774525,0.549118,-0.313976
0.573685,-0.294013,-0.764488
0.220813,-0.943735,-0.246183
-0.526427,0.642801,-0.556491
0.919537,0.262060,-0.292876
-0.133886,-0.155780,-0.978676
0.297270,-0.479685,-0.825550
-0.250501,0.468125,-0.847413
0.541202,0.495730,-0.679229
-0.908453,0.049903,-0.414997
-0.476227,0.656289,-0.585229
-0.580731,-0.516145,-0.629560
0.574293,-0.068831,-0.815751
0.554867,-0.476217,-0.682158
-0.656854,-0.271640,-0.703388
0.255963,0.717553,-0.647766
-0.432306,0.193898,-0.880634
-0.660796,0.597939,-0.453671
0.762313,0.170245,-0.624416
0.546705,-0.642172,-0.537335
-0.673410,-0.215488,-0.707166
0.146299,-0.502344,-0.852201
0.078725,0.620920,-0.779911
-0.064126,0.343806,-0.936849
-0.339611,0.128347,-0.931768
0.459914,-0.049599,-0.886577
-0.621972,0.356605,-0.697126
-0.604925,-0.228300,-0.762853
-0.248932,-0.093818,-0.963966
0.629320,-0.510788,-0.585706
0.779783,-0.555382,-0.288945
0.589824,0.367460,-0.719084
-0.386145,-0.683905,-0.619004
-0.117863,-0.482973,-0.867666
-0.678740,0.060666,-0.731869
0.026714,0.068378,-0.997302
-0.051936,-0.190804,-0.980253
-0.410125,0.751232,-0.517153
-0.418663,-0.285044,-0.862248
-0.134599,0.156961,-0.978390
-0.482124,-0.190503,-0.855140
-0.842924,-0.000870,-0.538032
0.401071,0.061003,-0.914013
-0.596506,0.642333,-0.481238
-0.550403,0.078847,-0.831167
0.395083,0.825261,-0.403552
-0.783585,0.366011,-0.502026
0.595069,-0.513815,-0.617970
-0.612841,0.714739,-0.337008
-0.927229,-0.202382,-0.315100
-0.783562,-0.029645,-0.620606
0.719161,0.328776,-0.612138
0.091869,-0.930819,-0.353745
-0.518010,0.382300,-0.765188
0.526264,-0.060097,-0.848195
0.703539,-0.585133,-0.403302
0.721195,0.350071,-0.597769
-0.725639,-0.611579,-0.315307
-0.814805,-0.254846,-0.520717
0.615395,0.672958,-0.410385
-0.424690,0.227674,-0.876243
-0.033047,0.812288,-0.582320
-0.137101,0.371198,-0.918376
0.247534,0.831403,-0.497489
0.419191,0.037136,-0.907138
0.258400,0.880566,-0.397281
0.668471,-0.490798,-0.558806
0.307298,-0.562252,-0.767750
0.027953,-0.149051,-0.988434
0.762981,0.128977,-0.633423
0.686998,0.713214,-0.139139
-0.501721,0.678431,-0.536663
0.387497,0.351070,-0.852406
-0.895779,-0.233639,-0.378143
0.335857,0.905574,-0.259106
-0.377470,0.710820,-0.593507
-0.884127,-0.179328,-0.431463
0.354317,0.861381,-0.363980
0.702103,0.700543,-0.127633
0.798964,0.451370,-0.397393
0.316923,-0.353502,-0.880112
-0.610658,0.759090,-0.225566
-0.134047,-0.490037,-0.861333
-0.968480,-0.105366,-0.225708
-0.171946,-0.821919,-0.543033
-0.167986,0.176414,-0.969876
0.501439,0.410658,-0.761524
0.492787,-0.459562,-0.738894
-0.905054,-0.203399,-0.373504
0.343781,-0.153756,-0.926377
0.562318,0.733464,-0.381877
-0.345479,-0.731497,-0.587841
0.671505,0.384623,-0.633361
0.613001,0.477873,-0.629180
-0.937471,-0.310285,-0.157706
-0.934835,-0.076817,-0.346675
-0.089078,0.486033,-0.869389
-0.292658,0.350941,-0.889490
-0.414112,0.449975,-0.791223
-0.583936,-0.421021,-0.694089
0.404632,0.074639,-0.911429
0.119047,0.929698,-0.348553
0.884882,0.249279,-0.393502
-0.476035,0.098890,-0.873849
0.273806,0.471598,-0.838228
0.745057,0.429607,-0.510223
0.680186,0.187699,-0.708601
-0.547355,-0.105111,-0.830274
0.609229,-0.698452,-0.375507
-0.678660,-0.359718,-0.640330
-0.238792,-0.622971,-0.744906
-0.217412,0.762892,-0.608874
0.521989,-0.358236,-0.774077
-0.148059,-0.527016,-0.836859
-0.200603,-0.512607,-0.834861
0.603484,-0.498708,-0.622172
-0.240007,-0.363538,-0.900131
0.375593,-0.722526,-0.580420
-0.017493,-0.946004,-0.323683
0.176653,0.078823,-0.981112
0.255452,-0.768276,-0.586939
-0.537690,0.739128,-0.405685
-0.092470,0.584407,-0.806175
0.346553,0.860994,-0.372277
-0.226451,0.112805,-0.967468
-0.207373,-0.835278,-0.509223
0.161156,0.078502,-0.983802
0.784523,-0.536596,-0.310786
0.586101,0.027641,-0.809766
-0.018249,0.200085,-0.979609
-0.201236,-0.950944,-0.234967
0.513630,0.206414,-0.832813
0.054555,0.618717,-0.783717
-0.703818,0.335435,-0.626198
-0.560860,0.565425,-0.604757
-0.602123,0.387818,-0.697886
-0.874246,0.399044,-0.276508
-0.431742,0.885158,-0.173475
-0.783314,0.139816,-0.605698
-0.185558,-0.934412,-0.304043
-0.505282,-0.774871,-0.379821
0.054791,-0.145046,-0.987907
0.940993,0.258973,-0.217865
0.081372,-0.784299,-0.615024
-0.315095,-0.902525,-0.293536
0.586116,-0.376035,-0.717680
-0.274886,0.706798,-0.651824
0.501786,-0.147649,-0.852297
0.171203,0.762947,-0.623379
-0.268121,0.471397,-0.840176
-0.402475,0.689105,-0.602618
0.588407,-0.628916,-0.508175
0.306467,0.521956,-0.796015
0.402021,-0.457422,-0.793186
0.479600,-0.103430,-0.871370
-0.622069,-0.612707,-0.487464
0.359861,-0.373549,-0.854963
0.060866,0.338638,-0.938946
-0.574261,-0.303560,-0.760313
-0.016646,-0.234956,-0.971863
0.648299,0.614426,-0.449654
0.313048,-0.292715,-0.903504
0.557965,-0.691934,-0.458150
0.572310,-0.793965,-0.205137
-0.813708,0.310114,-0.491638
-0.332781,-0.642067,-0.690657
0.156214,-0.967376,-0.199453
-0.719114,0.211438,-0.661943
0.906897,0.082468,-0.413204
0.949436,-0.198812,-0.242991
0.712040,0.231218,-0.662977
-0.287656,0.318321,-0.903286
0.590289,0.690120,-0.418680
-0.031299,-0.337360,-0.940855
0.177857,-0.682571,-0.708847
0.157470,-0.824160,-0.544026
0.005857,0.884886,-0.465771
0.525956,-0.555567,-0.643985
-0.263946,0.063051,-0.962474
0.841987,-0.166834,-0.513055
0.608763,-0.090968,-0.788120
0.044889,-0.059677,-0.997208
-0.055960,0.984438,-0.166583
0.026093,0.426380,-0.904168
0.330639,-0.869900,-0.365995
0.228956,-0.896893,-0.378367
-0.089283,-0.929594,-0.357609
-0.487273,0.842519,-0.229624
-0.542156,-0.699437,-0.465677
-0.584346,0.644791,-0.492731
-0.300118,-0.795006,-0.527157
-0.687932,-0.635042,-0.351385
-0.452311,-0.827477,-0.332710
0.896148,0.070049,-0.438191
-0.012165,-0.680361,-0.732776
-0.179696,-0.225885,-0.957437
-0.148074,-0.452467,-0.879402
-0.030630,0.975510,-0.217810
-0.161310,-0.858984,-0.485927
0.691428,0.357242,-0.627938
-0.344308,0.615565,-0.708895
0.402302,0.701248,-0.588561
0.113076,-0.305798,-0.945358
0.815924,-0.011437,-0.578046
0.499957,-0.419335,-0.757761
-0.397683,-0.087743,-0.913318
0.553346,0.751307,-0.359646
-0.703031,0.636506,-0.317188
-0.646170,0.585101,-0.490022
0.620762,0.122762,-0.774328
-0.403621,0.795822,-0.451395
0.473300,0.859379,-0.193531
0.423587,-0.383213,-0.820805
0.847441,0.292224,-0.443225
-0.315525,-0.649988,-0.691347
-0.904792,-0.033104,-0.424564
0.101105,0.822506,-0.559698
0.369665,-0.831500,-0.414676
-0.033212,-0.485105,-0.873825
-0.668176,-0.498734,-0.552091
0.524398,-0.473850,-0.707441
-0.769480,-0.183796,-0.611653
-0.747920,0.332325,-0.574609
-0.240678,-0.525114,-0.816290
-0.695077,-0.550370,-0.462560
-0.621282,-0.079558,-0.779538
0.314242,0.563559,-0.763971
-0.113301,0.330772,-0.936885
0.028339,-0.870125,-0.492015
-0.066000,0.311243,-0.948036
0.059921,0.350304,-0.934717
0.281453,0.283727,-0.916670
0.886791,-0.061088,-0.458115
-0.006622,0.538786,-0.842417
-0.249912,-0.549103,-0.797515
0.744847,0.255545,-0.616360
0.466121,-0.511667,-0.721753
-0.547600,-0.288575,-0.785404
-0.497094,-0.147250,-0.855111
0.131423,0.590077,-0.796579
0.563139,-0.211955,-0.798717
-0.316522,-0.881629,-0.350063
0.721568,-0.357634,-0.592822
0.630015,-0.572283,-0.524951
0.882276,-0.312394,-0.352134
-0.181201,-0.502424,-0.845421
0.591318,0.340244,-0.731148
-0.657344,0.455541,-0.600319
0.372943,0.776120,-0.508479
0.485760,0.142830,-0.862344
-0.330119,0.263944,-0.906286
0.711577,0.427952,-0.557239
-0.495506,-0.451583,-0.741989
-0.013943,-0.940175,-0.340406
0.017575,0.005854,-0.999828
0.075157,-0.202674,-0.976358
0.109420,0.924819,-0.364331
-0.336487,0.077963,-0.938455
-0.220777,-0.529336,-0.819183
-0.749056,-0.292031,-0.594671
0.374564,-0.092379,-0.922588
0.606501,0.607074,-0.513437
-0.529721,0.581381,-0.617570
-0.829477,0.107493,-0.548100
0.052242,-0.422002,-0.905088
-0.583128,0.803611,-0.119039
0.271565,0.616022,-0.739438
-0.551487,0.570405,-0.608688
-0.030796,-0.715413,-0.698023
0.872975,-0.449992,-0.188208
0.025273,0.929997,-0.366698
0.157740,0.855718,-0.492814
0.605814,-0.543753,-0.580794
-0.151947,0.214446,-0.964845
-0.766820,-0.349566,-0.538322
0.123876,0.291994,-0.948364
-0.193293,-0.969282,-0.152087
-0.405353,0.684120,-0.606357
0.022720,0.579452,-0.814690
-0.299323,-0.800831,-0.518725
-0.885302,-0.111203,-0.451524
-0.561040,0.796817,-0.224312
0.817175,-0.160862,-0.553488
0.212739,-0.871276,-0.442290
0.642870,-0.741882,-0.190602
-0.235452,-0.776320,-0.584714
0.385930,0.561998,-0.731585
0.134861,0.148220,-0.979716
-0.098261,0.140134,-0.985245
0.326713,-0.131701,-0.935902
0.306208,0.415036,-0.856727
-0.067241,0.960447,-0.270222
0.097466,-0.405640,-0.908821
0.215406,-0.587916,-0.779715
-0.306908,-0.901315,-0.305678
-0.289764,-0.589824,-0.753753
0.911894,-0.318248,-0.259167
-0.250628,0.234365,-0.939286
-0.685711,0.143813,-0.713525
0.953826,0.226469,-0.197302
-0.188599,-0.708379,-0.680169
0.061620,0.262922,-0.962847
0.861545,0.013447,-0.507502
0.647920,-0.124193,-0.751516
0.386584,-0.641439,-0.662653
0.721852,-0.379299,-0.578845
-0.201235,0.727577,-0.655848
-0.018952,0.733111,-0.679845
0.512683,0.290837,-0.807818
0.247463,0.559090,-0.791315
-0.441940,-0.815758,-0.373133
0.525140,0.242266,-0.815803
0.838132,0.225680,-0.496592
-0.348926,0.107293,-0.930988
0.721309,-0.232290,-0.652499
0.134318,-0.189605,-0.972630
0.894048,-0.086874,-0.439466
0.702221,0.137072,-0.698639
0.577006,-0.609085,-0.544131
0.485310,0.696567,-0.528459
-0.366273,-0.396823,-0.841650
-0.281639,0.651978,-0.703991
-0.265103,-0.433356,-0.861350
-0.842480,0.338552,-0.419058
-0.675439,0.322171,-0.663316
0.293579,0.843565,-0.449677
-0.147530,0.684602,-0.713832
-0.957918,-0.001009,-0.287041
-0.448656,-0.077976,-0.890297
-0.322043,-0.452373,-0.831653
-0.467849,0.661662,-0.585935
-0.269093,-0.771556,-0.576447
0.567245,0.509395,-0.647109
0.437081,0.858688,-0.267612
-0.656759,-0.570798,-0.492806
-0.932736,0.106118,-0.344592
-0.540737,-0.726981,-0.423204
0.528686,0.624502,-0.574882
-0.658730,-0.060506,-0.749943
-0.403094,0.137766,-0.904730
-0.658882,0.291972,-0.693273
0.824325,0.259181,-0.503302
0.280866,0.317625,-0.905665
-0.593256,-0.232365,-0.770749
0.330926,0.449233,-0.829866
0.196697,-0.632416,-0.749240
-0.248233,0.045466,-0.967633
0.572381,-0.170795,-0.802003
0.860679,-0.284059,-0.422543
0.139633,-0.823173,-0.550354
0.221705,-0.798878,-0.559142
-0.261662,-0.914148,-0.309623
-0.006935,-0.816042,-0.577950
0.809287,0.444149,-0.384431
-0.531493,-0.711884,-0.459059
-0.728992,-0.620541,-0.288962
-0.427195,0.103981,-0.898161
0.637417,0.551827,-0.537761
-0.545348,0.715673,-0.436357
0.263994,-0.226616,-0.937524
0.574081,0.245888,-0.781006
-0.109196,0.037496,-0.993313
0.490101,-0.492034,-0.719516
0.834449,-0.095145,-0.542810
0.629806,-0.596806,-0.497159
-0.299681,0.614704,-0.729610
0.132010,0.320982,-0.937840
-0.029554,0.911099,-0.411127
-0.486409,0.458774,-0.743595
-0.802919,0.481016,-0.352057
-0.448852,0.790984,-0.415784
0.491713,-0.156722,-0.856537
0.382146,-0.189578,-0.904447
-0.696499,0.326670,-0.638887
-0.065455,0.892146,-0.446980
-0.556134,0.527517,-0.642216
0.930518,0.216120,-0.295682
0.188576,0.955665,-0.226151
0.120763,0.743750,-0.657459
-0.878434,0.164494,-0.448659
-0.774249,-0.329442,-0.540376
0.107034,0.387334,-0.915705
0.097914,-0.155952,-0.982900
0.482359,-0.169096,-0.859498
-0.233471,-0.941960,-0.241251
-0.542511,0.322867,-0.775525
0.057662,0.175615,-0.982769
-0.585333,0.094609,-0.805254
0.680962,0.705859,-0.195074
-0.611837,-0.724831,-0.316663
0.202086,0.692047,-0.692988
-0.649366,0.602703,-0.463759
-0.024264,-0.028993,-0.999285
-0.687523,-0.144290,-0.711683
0.213018,-0.878506,-0.427610
0.021360,0.565257,-0.824639
0.013852,0.093019,-0.995568
-0.640874,-0.524930,-0.560116
0.086752,0.080880,-0.992941
0.501892,0.406698,-0.763349
0.350593,-0.887136,-0.300123
0.123630,-0.496070,-0.859436
0.183916,-0.451789,-0.872961
0.957952,-0.015346,-0.286519
-0.879144,-0.397053,-0.263544
0.122853,0.534589,-0.836135
0.978643,-0.077185,-0.190525
-0.062737,0.643419,-0.762939
-0.244875,0.899461,-0.361947
-0.414373,-0.802991,-0.428369
-0.147684,0.598233,-0.787596
-0.902171,0.182848,-0.390710
0.898196,-0.259095,-0.355125
0.442983,0.703440,-0.555822
0.160628,-0.961335,-0.223684
-0.748454,-0.578684,-0.323946
0.784944,-0.235336,-0.573132
-0.131978,-0.728869,-0.671812
-0.426394,0.640351,-0.638857
-0.150734,-0.514114,-0.844373
-0.031782,0.816740,-0.576130
-0.149736,0.879435,-0.451856
0.359446,0.610715,-0.705568
-0.889532,0.128805,-0.438341
0.267425,-0.250155,-0.930541
-0.429847,0.113625,-0.895724
0.794886,-0.385937,-0.468198
0.812997,0.423749,-0.399340
0.142598,0.812519,-0.565225
-0.266651,0.049984,-0.962496
-0.526434,-0.390124,-0.755428
-0.901487,-0.114899,-0.417276
0.720782,0.340897,-0.603541
-0.750301,-0.348656,-0.561682
0.113210,-0.974576,-0.193355
-0.083908,-0.913889,-0.397199
-0.469874,0.354522,-0.808413
0.237178,0.961022,-0.142066
0.875501,-0.170081,-0.452294
0.517246,0.345397,-0.783044
-0.386092,-0.532008,-0.753592
0.250719,0.320843,-0.913345
0.010428,-0.660184,-0.751032
0.493908,-0.767394,-0.408853
-0.968397,-0.101880,-0.227657
-0.950710,-0.202438,-0.234880
-0.740318,-0.145040,-0.656424
0.593701,-0.758167,-0.269633
-0.850640,-0.227846,-0.473813
-0.176577,0.590364,-0.787586
-0.285680,0.779093,-0.558033
0.351885,0.003988,-0.936035
-0.871317,-0.176666,-0.457816
-0.079318,-0.401940,-0.912224
0.299198,-0.048827,-0.952941
0.871432,0.114844,-0.476883
0.913057,-0.190581,-0.360563
0.495046,-0.414723,-0.763501
-0.441811,0.691446,-0.571582
0.243422,0.471616,-0.847540
-0.427170,0.521248,-0.738800
-0.402170,0.704500,-0.584756
0.300775,-0.131229,-0.944624
0.058594,0.424696,-0.903438
-0.585620,0.611515,-0.532070
0.364347,0.748632,-0.553897
-0.177642,-0.915289,-0.361510
0.899448,-0.366845,-0.237525
0.334790,-0.848221,-0.410411
-0.051543,-0.933216,-0.355599
-0.651955,-0.645046,-0.398586
-0.050290,0.571230,-0.819248
-0.389570,0.908831,-0.149201
-0.025763,-0.825814,-0.563353
0.176941,-0.207873,-0.962019
-0.513935,-0.364118,-0.776717
-0.647129,0.361849,-0.671036
-0.797063,0.433138,-0.420811
-0.915491,-0.053197,-0.398805
-0.170253,-0.684492,-0.708861
-0.405946,0.122635,-0.905632
0.102249,-0.767357,-0.633016
0.282063,-0.718928,-0.635282
0.110812,-0.634015,-0.765340
0.011828,-0.465622,-0.884905
0.108827,-0.369471,-0.922848
0.740601,-0.611050,-0.279515
-0.517577,-0.097532,-0.850060
